Version checked: updated 
Download setup initialized...
newcards.ydk downloaded from repository 
Download setup done. Downloading newcards.ydk...
63746411 downloaded [5916/11672]
64977888 downloaded [6039/11672]
65025250 downloaded [6043/11672]
6430659 downloaded [5971/11672]
63504681 downloaded [5887/11672]
65029288 downloaded [6045/11672]
63211608 downloaded [5854/11672]
6214884 downloaded [5749/11672]
64910482 downloaded [6032/11672]
63749102 downloaded [5917/11672]
64202399 downloaded [5960/11672]
64268668 downloaded [5966/11672]
63056220 downloaded [5838/11672]
64599569 downloaded [6002/11672]
6417578 downloaded [5955/11672]
62560742 downloaded [5788/11672]
64002884 downloaded [5941/11672]
64161630 downloaded [5953/11672]
64788463 downloaded [6024/11672]
63883999 downloaded [5930/11672]
64463828 downloaded [5991/11672]
65193366 downloaded [6059/11672]
63394872 downloaded [5874/11672]
63689843 downloaded [5907/11672]
63956833 downloaded [5936/11672]
65236257 downloaded [6063/11672]
63227401 downloaded [5858/11672]
64325438 downloaded [5973/11672]
64689404 downloaded [6011/11672]
6283472 downloaded [5808/11672]
64107820 downloaded [5950/11672]
6442944 downloaded [5986/11672]
65149697 downloaded [6052/11672]
6438003 downloaded [5980/11672]
64335804 downloaded [5975/11672]
62379337 downloaded [5769/11672]
65026212 downloaded [6044/11672]
64203620 downloaded [5961/11672]
65247798 downloaded [6065/11672]
63972571 downloaded [5937/11672]
64756282 downloaded [6022/11672]
65396880 downloaded [6083/11672]
65367484 downloaded [6079/11672]
6343408 downloaded [5878/11672]
64178424 downloaded [5956/11672]
62980542 downloaded [5828/11672]
64306248 downloaded [5970/11672]
6387204 downloaded [5927/11672]
64500000 downloaded [5993/11672]
6540606 downloaded [6085/11672]
64898834 downloaded [6031/11672]
65240384 downloaded [6064/11672]
64382839 downloaded [5981/11672]
65305468 downloaded [6072/11672]
645794 downloaded [6000/11672]
64635042 downloaded [6006/11672]
64178868 downloaded [5957/11672]
6353603 downloaded [5894/11672]
64514622 downloaded [5995/11672]
6256844 downloaded [5789/11672]
64047146 downloaded [5947/11672]
65536818 downloaded [6099/11672]
64342551 downloaded [5976/11672]
65622692 downloaded [6105/11672]
65017789 downloaded [6042/11672]
65612386 downloaded [6103/11672]
65403020 downloaded [6084/11672]
63583431 downloaded [5898/11672]
64697431 downloaded [6013/11672]
64454614 downloaded [5990/11672]
6480253 downloaded [6026/11672]
63175639 downloaded [5848/11672]
64752646 downloaded [6020/11672]
65124425 downloaded [6051/11672]
64274292 downloaded [5967/11672]
63737050 downloaded [5914/11672]
6459419 downloaded [6001/11672]
65830223 downloaded [6123/11672]
62835876 downloaded [5809/11672]
652362 downloaded [6062/11672]
64373401 downloaded [5977/11672]
65472618 downloaded [6092/11672]
64726269 downloaded [6015/11672]
6579928 downloaded [6119/11672]
65848811 downloaded [6125/11672]
64681432 downloaded [6010/11672]
64926005 downloaded [6033/11672]
63323539 downloaded [5868/11672]
65612454 downloaded [6104/11672]
64514892 downloaded [5996/11672]
63945693 downloaded [5934/11672]
65056481 downloaded [6046/11672]
63767246 downloaded [5918/11672]
62991886 downloaded [5829/11672]
6498706 downloaded [6040/11672]
65303664 downloaded [6071/11672]
64753157 downloaded [6021/11672]
64437633 downloaded [5987/11672]
64952266 downloaded [6035/11672]
66023650 downloaded [6143/11672]
65393205 downloaded [6082/11672]
66011101 downloaded [6139/11672]
64892035 downloaded [6030/11672]
65687442 downloaded [6112/11672]
66084673 downloaded [6145/11672]
64734090 downloaded [6016/11672]
63509474 downloaded [5888/11672]
65844845 downloaded [6124/11672]
65260293 downloaded [6066/11672]
65169794 downloaded [6055/11672]
64538655 downloaded [5997/11672]
64163367 downloaded [5954/11672]
65195959 downloaded [6060/11672]
65150219 downloaded [6053/11672]
65458948 downloaded [6091/11672]
66288028 downloaded [6165/11672]
63176202 downloaded [5849/11672]
64990807 downloaded [6041/11672]
66262416 downloaded [6163/11672]
63695531 downloaded [5908/11672]
64655485 downloaded [6007/11672]
65591858 downloaded [6102/11672]
63977008 downloaded [5938/11672]
65422840 downloaded [6086/11672]
6511113 downloaded [6050/11672]
64961254 downloaded [6036/11672]
66226132 downloaded [6159/11672]
6595475 downloaded [6132/11672]
64734921 downloaded [6017/11672]
65384019 downloaded [6080/11672]
65685470 downloaded [6111/11672]
64332231 downloaded [5974/11672]
65196094 downloaded [6061/11672]
63356631 downloaded [5869/11672]
65314286 downloaded [6073/11672]
65331686 downloaded [6075/11672]
66066482 downloaded [6144/11672]
65824822 downloaded [6122/11672]
66499018 downloaded [6183/11672]
66436257 downloaded [6179/11672]
64815084 downloaded [6027/11672]
65646587 downloaded [6106/11672]
65170459 downloaded [6056/11672]
65384188 downloaded [6081/11672]
66506689 downloaded [6185/11672]
64184058 downloaded [5958/11672]
65475294 downloaded [6093/11672]
65301952 downloaded [6070/11672]
64973287 downloaded [6037/11672]
65549080 downloaded [6100/11672]
66149377 downloaded [6152/11672]
63875853 downloaded [5928/11672]
6351548 downloaded [5889/11672]
645087 downloaded [5994/11672]
6628343 downloaded [6164/11672]
66719533 downloaded [6203/11672]
6602300 downloaded [6142/11672]
65064143 downloaded [6047/11672]
66698383 downloaded [6199/11672]
65500515 downloaded [6095/11672]
65899613 downloaded [6131/11672]
65872270 downloaded [6126/11672]
65450690 downloaded [6090/11672]
66386380 downloaded [6172/11672]
6556178 downloaded [6101/11672]
6614221 downloaded [6151/11672]
65801012 downloaded [6120/11672]
63703130 downloaded [5909/11672]
64061284 downloaded [5948/11672]
66500065 downloaded [6184/11672]
65172015 downloaded [6057/11672]
65338781 downloaded [6076/11672]
66727115 downloaded [6205/11672]
6471156 downloaded [6014/11672]
64379261 downloaded [5978/11672]
65703851 downloaded [6113/11672]
66863374 downloaded [6223/11672]
65277087 downloaded [6067/11672]
65741786 downloaded [6115/11672]
6625096 downloaded [6162/11672]
66378485 downloaded [6171/11672]
65810489 downloaded [6121/11672]
66816282 downloaded [6219/11672]
66574418 downloaded [6192/11672]
6494106 downloaded [6034/11672]
65503206 downloaded [6096/11672]
66094973 downloaded [6146/11672]
65342096 downloaded [6077/11672]
63881033 downloaded [5929/11672]
65681983 downloaded [6110/11672]
66722103 downloaded [6204/11672]
64280356 downloaded [5968/11672]
65959844 downloaded [6133/11672]
64550682 downloaded [5998/11672]
66870733 downloaded [6225/11672]
66457407 downloaded [6182/11672]
67045745 downloaded [6243/11672]
65430834 downloaded [6087/11672]
65743242 downloaded [6116/11672]
65961683 downloaded [6135/11672]
67030233 downloaded [6239/11672]
66570171 downloaded [6191/11672]
66015185 downloaded [6140/11672]
66022706 downloaded [6141/11672]
66865880 downloaded [6224/11672]
65518099 downloaded [6097/11672]
66762372 downloaded [6212/11672]
65156847 downloaded [6054/11672]
66719324 downloaded [6202/11672]
64063868 downloaded [5949/11672]
66165755 downloaded [6153/11672]
6588580 downloaded [6130/11672]
64442155 downloaded [5988/11672]
64749612 downloaded [6018/11672]
66235877 downloaded [6161/11672]
66290900 downloaded [6166/11672]
67231737 downloaded [6263/11672]
67050396 downloaded [6245/11672]
65659181 downloaded [6107/11672]
67048711 downloaded [6244/11672]
65976795 downloaded [6136/11672]
66171432 downloaded [6155/11672]
67218327 downloaded [6259/11672]
66752837 downloaded [6211/11672]
6622715 downloaded [6160/11672]
66957584 downloaded [6232/11672]
65330383 downloaded [6074/11672]
64973456 downloaded [6038/11672]
64283880 downloaded [5969/11672]
65749035 downloaded [6117/11672]
66393507 downloaded [6173/11672]
66853752 downloaded [6222/11672]
66518841 downloaded [6186/11672]
64662453 downloaded [6008/11672]
66457138 downloaded [6181/11672]
67234805 downloaded [6265/11672]
66141736 downloaded [6150/11672]
67232306 downloaded [6264/11672]
65877963 downloaded [6127/11672]
67443336 downloaded [6283/11672]
65496056 downloaded [6094/11672]
66194206 downloaded [6156/11672]
66399653 downloaded [6175/11672]
67045174 downloaded [6242/11672]
65192027 downloaded [6058/11672]
67378104 downloaded [6279/11672]
65984457 downloaded [6137/11672]
64450427 downloaded [5989/11672]
66451379 downloaded [6180/11672]
66729231 downloaded [6206/11672]
6713443 downloaded [6252/11672]
66604523 downloaded [6193/11672]
66362965 downloaded [6170/11672]
66947913 downloaded [6231/11672]
66100045 downloaded [6147/11672]
6483224 downloaded [6028/11672]
66712593 downloaded [6201/11672]
674561 downloaded [6285/11672]
67630339 downloaded [6303/11672]
67227834 downloaded [6262/11672]
67445676 downloaded [6284/11672]
65737274 downloaded [6114/11672]
66200210 downloaded [6157/11672]
66399675 downloaded [6176/11672]
65357623 downloaded [6078/11672]
67586735 downloaded [6299/11672]
66625883 downloaded [6195/11672]
65961085 downloaded [6134/11672]
6552938 downloaded [6098/11672]
67441435 downloaded [6282/11672]
66322203 downloaded [6167/11672]
66707058 downloaded [6200/11672]
66889139 downloaded [6226/11672]
66788016 downloaded [6215/11672]
66835946 downloaded [6221/11672]
67820935 downloaded [6323/11672]
67646312 downloaded [6304/11672]
6616912 downloaded [6154/11672]
66547759 downloaded [6190/11672]
67757079 downloaded [6319/11672]
6728559 downloaded [6272/11672]
67120578 downloaded [6251/11672]
6764709 downloaded [6305/11672]
64681263 downloaded [6009/11672]
66661678 downloaded [6196/11672]
65079854 downloaded [6048/11672]
66765023 downloaded [6213/11672]
67629977 downloaded [6302/11672]
66818682 downloaded [6220/11672]
66973070 downloaded [6235/11672]
67073561 downloaded [6246/11672]
67829249 downloaded [6324/11672]
65758454 downloaded [6118/11672]
67987611 downloaded [6343/11672]
66523544 downloaded [6187/11672]
66395299 downloaded [6174/11672]
66403530 downloaded [6177/11672]
67038874 downloaded [6241/11672]
65282484 downloaded [6068/11672]
67284107 downloaded [6271/11672]
67964209 downloaded [6339/11672]
66789970 downloaded [6216/11672]
66750703 downloaded [6210/11672]
66668900 downloaded [6197/11672]
67237709 downloaded [6266/11672]
67225377 downloaded [6261/11672]
65993085 downloaded [6138/11672]
67831115 downloaded [6325/11672]
66607691 downloaded [6194/11672]
67169062 downloaded [6255/11672]
68170903 downloaded [6363/11672]
67808837 downloaded [6322/11672]
67037924 downloaded [6240/11672]
66947414 downloaded [6230/11672]
67508932 downloaded [6292/11672]
66733743 downloaded [6207/11672]
6544078 downloaded [6088/11672]
67464807 downloaded [6286/11672]
68140974 downloaded [6359/11672]
6799227 downloaded [6344/11672]
66970002 downloaded [6233/11672]
67503139 downloaded [6291/11672]
66214679 downloaded [6158/11672]
66976526 downloaded [6236/11672]
66809920 downloaded [6217/11672]
64880894 downloaded [6029/11672]
67223587 downloaded [6260/11672]
68392533 downloaded [6383/11672]
67310848 downloaded [6275/11672]
67385964 downloaded [6281/11672]
67987302 downloaded [6342/11672]
68001309 downloaded [6345/11672]
67113830 downloaded [6250/11672]
66768175 downloaded [6214/11672]
67696066 downloaded [6312/11672]
6691855 downloaded [6227/11672]
65664792 downloaded [6108/11672]
67173574 downloaded [6256/11672]
67136033 downloaded [6253/11672]
66413481 downloaded [6178/11672]
67647362 downloaded [6306/11672]
68540058 downloaded [6403/11672]
67692580 downloaded [6311/11672]
68182934 downloaded [6364/11672]
66994718 downloaded [6237/11672]
68353324 downloaded [6379/11672]
67616300 downloaded [6301/11672]
65100616 downloaded [6049/11672]
675319 downloaded [6295/11672]
67381587 downloaded [6280/11672]
68167124 downloaded [6362/11672]
67287533 downloaded [6273/11672]
67273917 downloaded [6270/11672]
66970385 downloaded [6234/11672]
68184115 downloaded [6365/11672]
68811206 downloaded [6423/11672]
65878864 downloaded [6128/11672]
67095270 downloaded [6247/11672]
67316075 downloaded [6276/11672]
66690411 downloaded [6198/11672]
67934141 downloaded [6332/11672]
6850209 downloaded [6399/11672]
67196946 downloaded [6257/11672]
6783559 downloaded [6326/11672]
65287621 downloaded [6069/11672]
68395509 downloaded [6384/11672]
67926903 downloaded [6331/11672]
68371799 downloaded [6382/11672]
67779172 downloaded [6321/11672]
67598234 downloaded [6300/11672]
67489919 downloaded [6290/11672]
68073522 downloaded [6352/11672]
66104644 downloaded [6148/11672]
68057622 downloaded [6351/11672]
66815913 downloaded [6218/11672]
68540059 downloaded [6404/11672]
68769900 downloaded [6419/11672]
67511500 downloaded [6293/11672]
68396121 downloaded [6385/11672]
68535320 downloaded [6402/11672]
67744384 downloaded [6315/11672]
67159705 downloaded [6254/11672]
68005187 downloaded [6346/11672]
68280530 downloaded [6372/11672]
67249508 downloaded [6267/11672]
67688478 downloaded [6310/11672]
67985943 downloaded [6341/11672]
67328336 downloaded [6277/11672]
68989981 downloaded [6443/11672]
67775894 downloaded [6320/11672]
65446452 downloaded [6089/11672]
66331855 downloaded [6168/11672]
67547370 downloaded [6296/11672]
68543408 downloaded [6405/11672]
6795211 downloaded [6335/11672]
68941332 downloaded [6439/11672]
68809475 downloaded [6422/11672]
68191243 downloaded [6366/11672]
67300516 downloaded [6274/11672]
67007102 downloaded [6238/11672]
66526672 downloaded [6188/11672]
68812773 downloaded [6424/11672]
68246154 downloaded [6371/11672]
67712104 downloaded [6313/11672]
69091732 downloaded [6459/11672]
68396778 downloaded [6386/11672]
68450517 downloaded [6392/11672]
67466547 downloaded [6287/11672]
67748760 downloaded [6316/11672]
68084557 downloaded [6355/11672]
67922702 downloaded [6330/11672]
68159562 downloaded [6361/11672]
6859683 downloaded [6406/11672]
65676461 downloaded [6109/11672]
68431965 downloaded [6391/11672]
69121954 downloaded [6463/11672]
68815132 downloaded [6425/11672]
67556500 downloaded [6297/11672]
67968069 downloaded [6340/11672]
67211766 downloaded [6258/11672]
69000994 downloaded [6444/11672]
67949763 downloaded [6333/11672]
66740005 downloaded [6208/11672]
68366996 downloaded [6381/11672]
68815401 downloaded [6426/11672]
67526112 downloaded [6294/11672]
68658728 downloaded [6411/11672]
68987122 downloaded [6442/11672]
68661341 downloaded [6412/11672]
69228245 downloaded [6479/11672]
6766208 downloaded [6307/11672]
6924874 downloaded [6483/11672]
67955331 downloaded [6336/11672]
6733059 downloaded [6278/11672]
65884091 downloaded [6129/11672]
69122763 downloaded [6464/11672]
68054593 downloaded [6350/11672]
67723438 downloaded [6314/11672]
69112325 downloaded [6462/11672]
6901008 downloaded [6446/11672]
6853254 downloaded [6401/11672]
66926224 downloaded [6228/11672]
6830480 downloaded [6375/11672]
68077936 downloaded [6353/11672]
69456283 downloaded [6503/11672]
68144350 downloaded [6360/11672]
67750322 downloaded [6317/11672]
69003792 downloaded [6445/11672]
68087897 downloaded [6356/11672]
68860936 downloaded [6432/11672]
68226653 downloaded [6370/11672]
67951831 downloaded [6334/11672]
69243953 downloaded [6482/11672]
68786330 downloaded [6421/11672]
69402394 downloaded [6499/11672]
66127916 downloaded [6149/11672]
67559101 downloaded [6298/11672]
68836428 downloaded [6431/11672]
67957315 downloaded [6337/11672]
68295149 downloaded [6373/11672]
69123138 downloaded [6465/11672]
68464358 downloaded [6395/11672]
69633792 downloaded [6523/11672]
68427465 downloaded [6390/11672]
68304813 downloaded [6376/11672]
68078978 downloaded [6354/11672]
69155991 downloaded [6466/11672]
69599136 downloaded [6519/11672]
66337215 downloaded [6169/11672]
69035382 downloaded [6451/11672]
6903857 downloaded [6452/11672]
69452756 downloaded [6502/11672]
6836211 downloaded [6380/11672]
67865534 downloaded [6327/11672]
69257165 downloaded [6484/11672]
68957925 downloaded [6441/11672]
69270537 downloaded [6485/11672]
68120130 downloaded [6357/11672]
67098114 downloaded [6248/11672]
67754901 downloaded [6318/11672]
68456353 downloaded [6393/11672]
69279219 downloaded [6486/11672]
69632396 downloaded [6522/11672]
68473226 downloaded [6396/11672]
68007326 downloaded [6347/11672]
68299524 downloaded [6374/11672]
67959180 downloaded [6338/11672]
68625727 downloaded [6410/11672]
68319538 downloaded [6377/11672]
68663748 downloaded [6413/11672]
69176131 downloaded [6472/11672]
69868555 downloaded [6543/11672]
69488544 downloaded [6505/11672]
66540884 downloaded [6189/11672]
69838761 downloaded [6539/11672]
68688135 downloaded [6415/11672]
68722455 downloaded [6416/11672]
